#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0009628	Response to abiotic stimulus	16	1107	0.62	0.66	0.00014	9606.ENSP00000162749,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000300055,9606.ENSP00000306864,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000451040	TNFRSF1A,OXT,PLAT,MSTN,IL1B,TNFRSF10B,KIT,PLIN1,VASN,LEP,ICOSLG,UMOD,NPY,TNF,ADM,PGF
GO:0032715	Negative regulation of interleukin-6 production	5	48	1.47	1.13	0.00014	9606.ENSP00000222390,9606.ENSP00000375616,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	HGF,LILRB4,TNF,IL10,CD200
GO:0045785	Positive regulation of cell adhesion	11	485	0.81	0.8	0.00014	9606.ENSP00000166139,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000346839,9606.ENSP00000375616,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	FSTL3,IL1B,EPHA1,LEP,ICOSLG,FN1,LILRB4,NPY,IL6,TNF,IL10
GO:0048468	Cell development	20	1719	0.52	0.59	0.00014	9606.ENSP00000002829,9606.ENSP00000222271,9606.ENSP00000259241,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000309096,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000414378,9606.ENSP00000436607	SEMA3F,COMP,HS6ST1,IL1B,EPHA1,KIT,FGF19,B4GAT1,WFIKKN2,LEP,MET,BSG,FN1,PLXNB2,FASLG,NPY,IL6,TNF,EFNA4,ADM
GO:0002673	Regulation of acute inflammatory response	5	49	1.46	1.11	0.00015	9606.ENSP00000215781,9606.ENSP00000263341,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698	OSM,IL1B,NPY,IL6,TNF
GO:1902531	Regulation of intracellular signal transduction	20	1726	0.52	0.59	0.00015	9606.ENSP00000162749,9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000346839,9606.ENSP00000356694,9606.ENSP00000375616,9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000499459	TNFRSF1A,OSM,HGF,CCN3,MSTN,IL1B,TNFRSF10B,KIT,FGF19,LEP,MET,FN1,FASLG,LILRB4,CCL8,NPY,IL6,IL18R1,TNF,IL19
GO:0070848	Response to growth factor	11	503	0.8	0.77	0.00018	9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000260950,9606.ENSP00000294312,9606.ENSP00000301873,9606.ENSP00000311184,9606.ENSP00000356694,9606.ENSP00000361112,9606.ENSP00000371770,9606.ENSP00000412237,9606.ENSP00000451040	COMP,HGF,MSTN,FGF19,LTBP3,WFIKKN2,FASLG,CHRDL1,FGFBP1,IL10,PGF
GO:0098542	Defense response to other organism	15	989	0.64	0.66	0.00018	9606.ENSP00000162749,9606.ENSP00000243924,9606.ENSP00000263341,9606.ENSP00000327824,9606.ENSP00000347714,9606.ENSP00000356694,9606.ENSP00000363869,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436423,9606.ENSP00000436607	TNFRSF1A,PI3,IL1B,IFNLR1,FCAR,FASLG,VSIG4,CCL8,UMOD,NPY,IL6,TNF,IL10,GNLY,ADM
GO:0002685	Regulation of leukocyte migration	8	231	1.0	0.89	0.00021	9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000339730,9606.ENSP00000378118,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000420298,9606.ENSP00000451040	CCN3,MSTN,THBS4,CCL8,IL6,TNF,CD200,PGF
GO:0032496	Response to lipopolysaccharide	9	314	0.91	0.84	0.00021	9606.ENSP00000263341,9606.ENSP00000339477,9606.ENSP00000347714,9606.ENSP00000356694,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	IL1B,ICOSLG,FCAR,FASLG,UMOD,IL6,TNF,IL10,ADM
GO:0001525	Angiogenesis	9	325	0.9	0.81	0.00026	9606.ENSP00000259241,9606.ENSP00000259526,9606.ENSP00000275815,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000363827,9606.ENSP00000451040	HS6ST1,CCN3,EPHA1,LEP,LEPR,BSG,FN1,HSPG2,PGF
GO:0002703	Regulation of leukocyte mediated immunity	8	239	0.98	0.86	0.00026	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,KIT,LEP,LILRB4,IL6,IL18R1,TNF,IL10
GO:0009725	Response to hormone	13	762	0.69	0.68	0.00026	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000259206,9606.ENSP00000260950,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000451040	OXT,PLAT,IL1RN,MSTN,KIT,LEP,LEPR,BSG,IL6,TNF,IL10,ADM,PGF
GO:0007169	Transmembrane receptor protein tyrosine kinase signaling pathway	10	425	0.83	0.77	0.00028	9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000275815,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000317272,9606.ENSP00000371770,9606.ENSP00000378058,9606.ENSP00000414378,9606.ENSP00000451040	PLAT,HGF,EPHA1,KIT,FGF19,MET,FGFBP1,EFEMP1,EFNA4,PGF
GO:0034114	Regulation of heterotypic cell-cell adhesion	4	24	1.68	1.09	0.00028	9606.ENSP00000259206,9606.ENSP00000263341,9606.ENSP00000398698,9606.ENSP00000412237	IL1RN,IL1B,TNF,IL10
GO:0072359	Circulatory system development	14	901	0.65	0.65	0.00029	9606.ENSP00000162749,9606.ENSP00000217386,9606.ENSP00000222271,9606.ENSP00000259241,9606.ENSP00000259526,9606.ENSP00000275815,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000363827,9606.ENSP00000436607,9606.ENSP00000451040	TNFRSF1A,OXT,COMP,HS6ST1,CCN3,EPHA1,FGF19,LEP,LEPR,BSG,FN1,HSPG2,ADM,PGF
GO:0010941	Regulation of cell death	19	1651	0.52	0.56	0.00030	9606.ENSP00000162749,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000347714,9606.ENSP00000356694,9606.ENSP00000363827,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000436607,9606.ENSP00000499459	TNFRSF1A,COMP,HGF,CCN3,IL1B,TNFRSF10B,KIT,LEP,MET,FCAR,FASLG,HSPG2,NPY,IL6,TNF,IL10,CD200,ADM,IL19
GO:0002683	Negative regulation of immune system process	10	433	0.82	0.76	0.00031	9606.ENSP00000166139,9606.ENSP00000259526,9606.ENSP00000339477,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000384364,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000498879	FSTL3,CCN3,ICOSLG,VSIG4,LILRB4,NPY,TNF,IL10,CD200,CD59
GO:0048522	Positive regulation of cellular process	38	5584	0.29	0.41	0.00032	9606.ENSP00000002829,9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000301873,9606.ENSP00000308716,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000327824,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000339477,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000347714,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000371770,9606.ENSP00000375616,9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000451040,9606.ENSP00000499459	SEMA3F,TNFRSF1A,FSTL3,OSM,OXT,COMP,HGF,CCN3,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,LTBP3,INHBC,LEP,MET,IFNLR1,LEPR,BSG,ICOSLG,THBS4,FN1,FCAR,PLXNB2,FASLG,FGFBP1,LILRB4,CCL8,NPY,IL6,IL18R1,TNF,IL10,ADM,PGF,IL19
GO:0002706	Regulation of lymphocyte mediated immunity	7	176	1.06	0.87	0.00035	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,LEP,LILRB4,IL6,IL18R1,TNF,IL10
GO:0051247	Positive regulation of protein metabolic process	18	1512	0.53	0.57	0.00035	9606.ENSP00000162749,9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000308716,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000451040	TNFRSF1A,OSM,HGF,MSTN,IL1B,TNFRSF10B,KIT,FGF19,INHBC,LEP,LEPR,THBS4,FN1,PLXNB2,FASLG,IL6,TNF,PGF
GO:0043408	Regulation of MAPK cascade	12	668	0.71	0.68	0.00037	9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000346839,9606.ENSP00000375616,9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698	OSM,HGF,IL1B,KIT,FGF19,LEP,FN1,LILRB4,CCL8,NPY,IL6,TNF
GO:0002675	Positive regulation of acute inflammatory response	4	27	1.63	1.04	0.00040	9606.ENSP00000215781,9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	OSM,IL1B,IL6,TNF
GO:0007267	Cell-cell signaling	15	1079	0.6	0.6	0.00043	9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000259206,9606.ENSP00000263341,9606.ENSP00000301873,9606.ENSP00000312652,9606.ENSP00000356694,9606.ENSP00000361112,9606.ENSP00000371770,9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000414378,9606.ENSP00000436607,9606.ENSP00000451040	PLAT,HGF,IL1RN,IL1B,LTBP3,LEP,FASLG,CHRDL1,FGFBP1,CCL8,NPY,IL6,EFNA4,ADM,PGF
GO:0014812	Muscle cell migration	4	28	1.61	1.02	0.00045	9606.ENSP00000220809,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000339730	PLAT,CCN3,MSTN,THBS4
GO:0010573	Vascular endothelial growth factor production	3	7	2.09	1.07	0.00047	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,IL6,TNF
GO:0006959	Humoral immune response	8	268	0.93	0.78	0.00051	9606.ENSP00000243924,9606.ENSP00000363869,9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000436423,9606.ENSP00000436607	PI3,VSIG4,CCL8,NPY,IL6,TNF,GNLY,ADM
GO:0009893	Positive regulation of metabolic process	30	3847	0.35	0.44	0.00051	9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000222390,9606.ENSP00000256104,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000308716,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000327824,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000436607,9606.ENSP00000451040	TNFRSF1A,FSTL3,OSM,OXT,HGF,FABP4,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,INHBC,LEP,MET,IFNLR1,LEPR,BSG,THBS4,FN1,PLXNB2,FASLG,NPY,IL6,IL18R1,TNF,IL10,CD200,ADM,PGF
GO:0009968	Negative regulation of signal transduction	16	1252	0.56	0.57	0.00054	9606.ENSP00000166139,9606.ENSP00000222390,9606.ENSP00000259206,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000306864,9606.ENSP00000311184,9606.ENSP00000317272,9606.ENSP00000361112,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000499459	FSTL3,HGF,IL1RN,CCN3,MSTN,IL1B,VASN,WFIKKN2,MET,CHRDL1,LILRB4,IL6,TNF,IL10,ADM,IL19
GO:0065008	Regulation of biological quality	29	3654	0.36	0.44	0.00056	9606.ENSP00000002829,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000256104,9606.ENSP00000259206,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000301873,9606.ENSP00000307508,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000356694,9606.ENSP00000361112,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000498879	SEMA3F,OSM,OXT,PLAT,COMP,FABP4,IL1RN,CCN3,MSTN,IL1B,KIT,LTBP3,CALB2,LEP,MET,LEPR,BSG,FN1,FASLG,CHRDL1,CCL8,UMOD,NPY,IL6,IL18R1,TNF,IL10,ADM,CD59
GO:0071363	Cellular response to growth factor stimulus	10	473	0.78	0.69	0.00061	9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000260950,9606.ENSP00000294312,9606.ENSP00000301873,9606.ENSP00000311184,9606.ENSP00000361112,9606.ENSP00000371770,9606.ENSP00000412237,9606.ENSP00000451040	COMP,HGF,MSTN,FGF19,LTBP3,WFIKKN2,CHRDL1,FGFBP1,IL10,PGF
GO:0050878	Regulation of body fluid levels	9	371	0.84	0.72	0.00063	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000317272,9606.ENSP00000346839,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000498879	OXT,PLAT,COMP,MET,FN1,UMOD,IL6,ADM,CD59
GO:0019222	Regulation of metabolic process	42	6784	0.25	0.38	0.00065	9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000295550,9606.ENSP00000308716,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000327824,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000339477,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000363827,9606.ENSP00000363869,9606.ENSP00000366091,9606.ENSP00000375616,9606.ENSP00000378058,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000436607,9606.ENSP00000451040	TNFRSF1A,FSTL3,OSM,OXT,PLAT,COMP,HGF,PI3,FABP4,CCN3,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,COL6A3,INHBC,WFIKKN2,LEP,MET,IFNLR1,LEPR,BSG,ICOSLG,THBS4,FN1,PLXNB2,FASLG,HSPG2,VSIG4,MOG,LILRB4,EFEMP1,NPY,IL6,IL18R1,TNF,IL10,CD200,ADM,PGF
GO:0022407	Regulation of cell-cell adhesion	10	480	0.77	0.68	0.00068	9606.ENSP00000166139,9606.ENSP00000259206,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	FSTL3,IL1RN,IL1B,LEP,ICOSLG,VSIG4,LILRB4,IL6,TNF,IL10
GO:0043410	Positive regulation of MAPK cascade	10	481	0.77	0.68	0.00069	9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698	OSM,HGF,IL1B,KIT,FGF19,LEP,CCL8,NPY,IL6,TNF
GO:1903201	Regulation of oxidative stress-induced cell death	5	73	1.29	0.89	0.00071	9606.ENSP00000222390,9606.ENSP00000317272,9606.ENSP00000347714,9606.ENSP00000398698,9606.ENSP00000412237	HGF,MET,FCAR,TNF,IL10
GO:0001818	Negative regulation of cytokine production	8	284	0.91	0.75	0.00072	9606.ENSP00000222390,9606.ENSP00000346839,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	HGF,FN1,VSIG4,LILRB4,IL6,TNF,IL10,CD200
GO:0002694	Regulation of leukocyte activation	11	601	0.72	0.65	0.00074	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000346839,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000478699	IL1B,LEP,ICOSLG,FN1,VSIG4,LILRB4,IL6,TNF,IL10,CD200,TNFRSF9
GO:0050789	Regulation of biological process	58	11655	0.15	0.32	0.00074	9606.ENSP00000002829,9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000259206,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000295550,9606.ENSP00000301873,9606.ENSP00000306864,9606.ENSP00000307508,9606.ENSP00000308716,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000327824,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000339477,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000347714,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000356791,9606.ENSP00000361112,9606.ENSP00000363827,9606.ENSP00000363869,9606.ENSP00000366091,9606.ENSP00000367001,9606.ENSP00000371770,9606.ENSP00000375616,9606.ENSP00000378058,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000414378,9606.ENSP00000420298,9606.ENSP00000436607,9606.ENSP00000451040,9606.ENSP00000478699,9606.ENSP00000498879,9606.ENSP00000499459	SEMA3F,TNFRSF1A,FSTL3,OSM,OXT,PLAT,COMP,HGF,PI3,FABP4,IL1RN,CCN3,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,COL6A3,LTBP3,VASN,CALB2,INHBC,WFIKKN2,LEP,MET,IFNLR1,LEPR,BSG,ICOSLG,THBS4,FN1,FCAR,PLXNB2,FASLG,DPT,CHRDL1,HSPG2,VSIG4,MOG,DPP6,FGFBP1,LILRB4,EFEMP1,CCL8,UMOD,NPY,IL6,IL18R1,TNF,IL10,EFNA4,CD200,ADM,PGF,TNFRSF9,CD59,IL19
GO:0044092	Negative regulation of molecular function	15	1143	0.57	0.56	0.00077	9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000259206,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000375616,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298	HGF,PI3,FABP4,IL1RN,MSTN,IL1B,EPHA1,COL6A3,WFIKKN2,MET,LEPR,LILRB4,TNF,IL10,CD200
GO:0034103	Regulation of tissue remodeling	5	75	1.28	0.88	0.00078	9606.ENSP00000301873,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000339730,9606.ENSP00000385675	LTBP3,LEP,LEPR,THBS4,IL6
GO:0150077	Regulation of neuroinflammatory response	4	34	1.53	0.93	0.00081	9606.ENSP00000263341,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000420298	IL1B,IL6,TNF,CD200
GO:0050794	Regulation of cellular process	56	11025	0.16	0.33	0.00087	9606.ENSP00000002829,9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000256104,9606.ENSP00000259206,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000301873,9606.ENSP00000306864,9606.ENSP00000307508,9606.ENSP00000308716,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000327824,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000339477,9606.ENSP00000339730,9606.ENSP00000346839,9606.ENSP00000347714,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000356791,9606.ENSP00000361112,9606.ENSP00000363827,9606.ENSP00000363869,9606.ENSP00000366091,9606.ENSP00000367001,9606.ENSP00000371770,9606.ENSP00000375616,9606.ENSP00000378058,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000414378,9606.ENSP00000420298,9606.ENSP00000436607,9606.ENSP00000451040,9606.ENSP00000478699,9606.ENSP00000498879,9606.ENSP00000499459	SEMA3F,TNFRSF1A,FSTL3,OSM,OXT,PLAT,COMP,HGF,FABP4,IL1RN,CCN3,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,LTBP3,VASN,CALB2,INHBC,WFIKKN2,LEP,MET,IFNLR1,LEPR,BSG,ICOSLG,THBS4,FN1,FCAR,PLXNB2,FASLG,DPT,CHRDL1,HSPG2,VSIG4,MOG,DPP6,FGFBP1,LILRB4,EFEMP1,CCL8,UMOD,NPY,IL6,IL18R1,TNF,IL10,EFNA4,CD200,ADM,PGF,TNFRSF9,CD59,IL19
GO:0051336	Regulation of hydrolase activity	14	1011	0.6	0.57	0.00087	9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000275815,9606.ENSP00000288135,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000378118,9606.ENSP00000398698,9606.ENSP00000420298	HGF,PI3,EPHA1,KIT,COL6A3,WFIKKN2,MET,LEPR,FN1,PLXNB2,FASLG,CCL8,TNF,CD200
GO:0060548	Negative regulation of cell death	14	1016	0.59	0.57	0.00091	9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000363827,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000420298,9606.ENSP00000499459	COMP,HGF,CCN3,IL1B,KIT,LEP,MET,HSPG2,NPY,IL6,TNF,IL10,CD200,IL19
GO:0001936	Regulation of endothelial cell proliferation	6	138	1.09	0.8	0.00095	9606.ENSP00000312652,9606.ENSP00000339730,9606.ENSP00000371770,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000451040	LEP,THBS4,FGFBP1,TNF,IL10,PGF
GO:0097529	Myeloid leukocyte migration	6	138	1.09	0.8	0.00095	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000333769,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000385675	IL1B,KIT,BSG,CCL8,UMOD,IL6
GO:0043065	Positive regulation of apoptotic process	10	507	0.75	0.65	0.00100	9606.ENSP00000162749,9606.ENSP00000276431,9606.ENSP00000312652,9606.ENSP00000347714,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000499459	TNFRSF1A,TNFRSF10B,LEP,FCAR,FASLG,IL6,TNF,IL10,ADM,IL19
GO:0051094	Positive regulation of developmental process	16	1332	0.54	0.53	0.0010	9606.ENSP00000162749,9606.ENSP00000217386,9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000288135,9606.ENSP00000301873,9606.ENSP00000312652,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000451040	TNFRSF1A,OXT,HGF,IL1B,EPHA1,KIT,LTBP3,LEP,FN1,PLXNB2,LILRB4,IL6,TNF,IL10,ADM,PGF
GO:1903531	Negative regulation of secretion by cell	6	141	1.08	0.79	0.0010	9606.ENSP00000162749,9606.ENSP00000215781,9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000420298	TNFRSF1A,OSM,CCN3,IL1B,LEP,CD200
GO:0002724	Regulation of T cell cytokine production	4	38	1.48	0.88	0.0012	9606.ENSP00000263341,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000387211	IL1B,LILRB4,IL6,IL18R1
